PMG PRG Trainsize N value sd se ci Trait
50%MG 25%RG 5%geno 50 -4.01863651890909 1.42004456797748 0.200824628720799 0.403572200882991 RFI
50%MG 25%RG 10%geno 50 -3.99340812387879 1.42819041182836 0.201976625005888 0.405887224090771 RFI
50%MG 25%RG 20%geno 50 -4.47734329042425 1.22817893987952 0.173690731379862 0.349044592699838 RFI
50%MG 50%RG 2.5%geno 50 -4.15526035406061 1.41948217365664 0.200745094153206 0.403412370185461 RFI
50%MG 50%RG 5%geno 50 -3.25070086739394 1.39646198253587 0.197489547504065 0.396870104256027 RFI
50%MG 50%RG 10%geno 50 -3.64449959078788 1.33018634888434 0.188116757507578 0.378034777576274 RFI
50%MG 50%RG 20%geno 50 -4.4540372309091 1.13267505895762 0.160184443013961 0.321902690054196 RFI
50%MG 75%RG 2.5%geno 50 -4.09248674412122 1.42980529725453 0.202205004293025 0.406346169450875 RFI
50%MG 75%RG 5%geno 50 -4.05411805103031 1.34721666254354 0.190525207562409 0.382874739166325 RFI
50%MG 75%RG 10%geno 50 -4.10534923466667 1.24147897555737 0.175571640463429 0.352824421017466 RFI
50%MG 75%RG 20%geno 50 -4.49277567672728 1.26142739728991 0.178392773319638 0.358493699745954 RFI
50%MG 100%RG 2.5%geno 50 -4.42706635163637 1.6051704973396 0.227005388725882 0.45618440787843 RFI
50%MG 100%RG 5%geno 50 -4.54436363284849 1.81497411561366 0.256676100965695 0.515809936463545 RFI
50%MG 100%RG 10%geno 50 -4.57709358715152 1.36759719536503 0.193407450154863 0.38866682250752 RFI
50%MG 100%RG 20%geno 50 -4.93153918254546 1.35474958976589 0.191590524346631 0.385015573395596 RFI
75%MG 0%RG 2.5%geno 50 -4.48271584703031 1.40110388010326 0.19814601095356 0.398189316948213 RFI
75%MG 0%RG 5%geno 50 -4.05269361454546 1.20980013681344 0.17109157612424 0.343821394660685 RFI
75%MG 0%RG 10%geno 50 -4.75508115612122 1.4732467264346 0.208348550124558 0.418692087022093 RFI
75%MG 0%RG 20%geno 50 -5.29601649248485 1.39140179044137 0.196773928275239 0.395432013574565 RFI
75%MG 25%RG 2.5%geno 50 -4.24764708642425 1.27098186416137 0.179743978982725 0.361209049186763 RFI
75%MG 25%RG 5%geno 50 -4.26518708363637 1.42157685687271 0.201041327094511 0.404007672568728 RFI
75%MG 25%RG 10%geno 50 -4.55590256933334 1.3274068427934 0.187723675986528 0.377244850685399 RFI
75%MG 25%RG 20%geno 50 -4.89958610812122 1.42280545567081 0.20121507720281 0.404356836483815 RFI
75%MG 50%RG 2.5%geno 50 -3.7660589499394 1.31842327171963 0.18645320718142 0.37469174803511 RFI
75%MG 50%RG 5%geno 50 -3.795519232 1.3896312108672 0.196523530510534 0.394928820427182 RFI
75%MG 50%RG 10%geno 50 -4.47198006557576 1.29589614821134 0.183267390822753 0.368289610370691 RFI
75%MG 50%RG 20%geno 50 -4.55678112 1.37248906220264 0.19409926459757 0.390057075680272 RFI
75%MG 75%RG 2.5%geno 50 -4.11279273272728 1.46602121534107 0.207326708546203 0.416638619489962 RFI
75%MG 75%RG 5%geno 50 -3.60169289490909 1.19779812869006 0.16939423585786 0.340410461692385 RFI
75%MG 75%RG 10%geno 50 -4.39601574606061 1.32985890991011 0.188070450643757 0.377941720449431 RFI
75%MG 75%RG 20%geno 50 -4.48350384242425 1.42746203253348 0.201873616618151 0.405680220985557 RFI
75%MG 100%RG 2.5%geno 50 -4.6950331669091 1.65469133218841 0.234008692352205 0.470258073423985 RFI
75%MG 100%RG 5%geno 50 -4.26798958230303 1.41633113211325 0.20029946958458 0.402516854087293 RFI
75%MG 100%RG 10%geno 50 -4.79613186351516 1.40576079662069 0.198804598403339 0.399512797978774 RFI
75%MG 100%RG 20%geno 50 -4.65811352169697 1.42125544981602 0.200995873272648 0.403916329693881 RFI
100%MG 0%RG 2.5%geno 50 -4.68851190836364 1.48132122292534 0.209490456369212 0.420986833534471 RFI
100%MG 0%RG 5%geno 50 -4.83345781575758 1.39525009672725 0.197318160969404 0.396525690119996 RFI
100%MG 0%RG 10%geno 50 -5.44996614751516 1.25407850847947 0.177353483497228 0.356405168654639 RFI
100%MG 0%RG 20%geno 50 -5.84411373357576 1.29848846124509 0.183633999247777 0.369026337583342 RFI
100%MG 25%RG 2.5%geno 50 -3.98118469709091 1.43607579416958 0.203091786471033 0.408128224956527 RFI
100%MG 25%RG 5%geno 50 -4.43912091963637 1.29514084171403 0.183160574353529 0.368074954639222 RFI
100%MG 25%RG 10%geno 50 -4.88494379054546 1.47939123943357 0.20921751548629 0.420438338294952 RFI
100%MG 25%RG 20%geno 50 -5.58935278169698 1.4653748241931 0.207235295033397 0.416454917158287 RFI
100%MG 50%RG 2.5%geno 50 -4.31482350436364 1.34551699978844 0.190284838950436 0.382391700355922 RFI
100%MG 50%RG 5%geno 50 -3.81006604254546 1.24755389089072 0.176430763228899 0.354550892852607 RFI
100%MG 50%RG 10%geno 50 -4.68355660339394 1.50867152901029 0.21335837374925 0.428759704520659 RFI
100%MG 50%RG 20%geno 50 -5.4188353809697 1.37546180534745 0.194519673964855 0.390901919934226 RFI
100%MG 75%RG 2.5%geno 50 -4.12442266060606 1.56502422385749 0.221327848282169 0.444774963194945 RFI
100%MG 75%RG 5%geno 50 -3.98232618121213 1.30117130472304 0.184013410611001 0.369788793263563 RFI
100%MG 75%RG 10%geno 50 -4.31738575939394 1.52800607444114 0.216092691386313 0.434254521534547 RFI
100%MG 75%RG 20%geno 50 -4.90894275878788 1.35385484184699 0.19146398788245 0.384761288850584 RFI
100%MG 100%RG 2.5%geno 50 -4.32556067187879 1.57556695394019 0.222818815468909 0.447771173932789 RFI
100%MG 100%RG 5%geno 50 -4.34243037890909 1.53239157206108 0.216712894407501 0.435500866167917 RFI
100%MG 100%RG 10%geno 50 -4.64853207866667 1.44568560416457 0.204450818833708 0.410859302739016 RFI
100%MG 100%RG 20%geno 50 -4.81198482521213 1.29713574849891 0.183442696776614 0.368641900874491 RFI
0%MG 0%RG 2.5%geno 50 0.0190372089352757 0.00757511264894007 0.0010712827044635 0.0021528231948547 Inbreeding
0%MG 0%RG 5%geno 50 0.0190228499860142 0.00932885890877647 0.00131929987902568 0.0026512323672376 Inbreeding
0%MG 0%RG 10%geno 50 0.0164378094654493 0.00850306351180857 0.00120251477401195 0.00241654391213647 Inbreeding
0%MG 0%RG 20%geno 50 0.0167708849346496 0.00619601536616879 0.0008762488963508 0.00176088808366839 Inbreeding
0%MG 25%RG 2.5%geno 50 0.018876816494127 0.00848363211125472 0.00119976675899203 0.00241102156920119 Inbreeding
0%MG 25%RG 5%geno 50 0.017395307761965 0.00841750581247726 0.00119041508813597 0.00239222868302307 Inbreeding
0%MG 25%RG 10%geno 50 0.0179107528940238 0.00861297253687447 0.00121805825739949 0.0024477797114508 Inbreeding
0%MG 25%RG 20%geno 50 0.0188950611403757 0.00897097390873317 0.00126868729694256 0.0025495225755962 Inbreeding
0%MG 50%RG 2.5%geno 50 0.0197822932078293 0.00984109038956832 0.0013917403497467 0.00279680694336456 Inbreeding
0%MG 50%RG 5%geno 50 0.0189918351709131 0.0090684327597302 0.00128247005982789 0.00257722007458979 Inbreeding
0%MG 50%RG 10%geno 50 0.0151891960283722 0.0052504688740033 0.000742528429043326 0.00149216674386994 Inbreeding
0%MG 50%RG 20%geno 50 0.0171828578744602 0.00811748370144693 0.00114798555429288 0.00230696334248906 Inbreeding
0%MG 75%RG 2.5%geno 50 0.0176381370763328 0.00897761815777347 0.00126962693565302 0.00255141085028059 Inbreeding
0%MG 75%RG 5%geno 50 0.0159354841599831 0.00633856738792169 0.000896408796601466 0.00180140091999513 Inbreeding
0%MG 75%RG 10%geno 50 0.0172155129906853 0.00895517113337361 0.0012664524470189 0.00254503147653091 Inbreeding
0%MG 75%RG 20%geno 50 0.0169756274086045 0.00577518022098071 0.000816733819365976 0.00164128805872385 Inbreeding
0%MG 100%RG 2.5%geno 50 0.0171075807798234 0.00933817438043926 0.00132061728566222 0.00265387979499162 Inbreeding
0%MG 100%RG 5%geno 50 0.0182633204401248 0.00942434450503615 0.00133280358154985 0.00267836907343974 Inbreeding
0%MG 100%RG 10%geno 50 0.0177650478529906 0.00630816469749081 0.000892109206887467 0.00179276057097606 Inbreeding
0%MG 100%RG 20%geno 50 0.0154259964395223 0.00738091291437062 0.00104381871461977 0.00209763224095195 Inbreeding
25%MG 0%RG 2.5%geno 50 0.0152212751820787 0.0066619340756337 0.000942139752139664 0.00189330071581495 Inbreeding
25%MG 0%RG 5%geno 50 0.0141122611221586 0.00651061138694664 0.000920739492276065 0.00185029528352493 Inbreeding
25%MG 0%RG 10%geno 50 0.0119413041942107 0.00568128776984149 0.000803455421585423 0.0016146041193553 Inbreeding
25%MG 0%RG 20%geno 50 0.0144206294122657 0.00644120769796546 0.000910924328452474 0.00183057097335667 Inbreeding
25%MG 25%RG 2.5%geno 50 0.0159608369339572 0.00563084501456656 0.000796321738722096 0.00160026844692362 Inbreeding
25%MG 25%RG 5%geno 50 0.0120311508289853 0.00525546183832405 0.000743234540829211 0.0014935857286295 Inbreeding
25%MG 25%RG 10%geno 50 0.0120749933215364 0.00500334633578624 0.000707580024531863 0.00142193529558653 Inbreeding
25%MG 25%RG 20%geno 50 0.0130054335632856 0.00559370057131297 0.000791068721180493 0.00158971211295181 Inbreeding
25%MG 50%RG 2.5%geno 50 0.013975110476212 0.00578613421861467 0.000818282948567591 0.00164440115040653 Inbreeding
25%MG 50%RG 5%geno 50 0.0149675951694065 0.00733738987729823 0.00103766362768942 0.00208526313067436 Inbreeding
25%MG 50%RG 10%geno 50 0.0114230661854806 0.00467381036963029 0.000660976601269116 0.00132828221023226 Inbreeding
25%MG 50%RG 20%geno 50 0.0113133117508951 0.00405086893334558 0.000572879378493315 0.00115124421288216 Inbreeding
25%MG 75%RG 2.5%geno 50 0.0168580378022391 0.00736955001424768 0.00104221175787359 0.0020944029404677 Inbreeding
25%MG 75%RG 5%geno 50 0.0150919996014362 0.00697037481694637 0.000985759860094944 0.00198095860460278 Inbreeding
25%MG 75%RG 10%geno 50 0.0134641832634876 0.00476840161518055 0.000674353823503011 0.00135516474477507 Inbreeding
25%MG 75%RG 20%geno 50 0.0126244611138484 0.00495007158075924 0.000700045836422735 0.00140679477773055 Inbreeding
25%MG 100%RG 2.5%geno 50 0.0151765203897366 0.00786229216472155 0.00111189602106889 0.00223443871020258 Inbreeding
25%MG 100%RG 5%geno 50 0.0187541253055333 0.0098764403426216 0.00139673958805042 0.00280685328886423 Inbreeding
25%MG 100%RG 10%geno 50 0.0161161760432742 0.00617241492231547 0.000872911289573262 0.00175418091173698 Inbreeding
25%MG 100%RG 20%geno 50 0.0164645330263786 0.00771677422181389 0.00109131667622603 0.00219308296841002 Inbreeding
50%MG 0%RG 2.5%geno 50 0.016903606609033 0.00609906080543981 0.000862537450879115 0.00173333390238325 Inbreeding
50%MG 0%RG 5%geno 50 0.0156107923584503 0.00857059680808721 0.00121206542436285 0.00243573666258012 Inbreeding
50%MG 0%RG 10%geno 50 0.0136267567244467 0.00519457256879326 0.000734623497751868 0.00147628118969542 Inbreeding
50%MG 0%RG 20%geno 50 0.0137980035432394 0.00546245177161741 0.000772507337923028 0.00155241161679075 Inbreeding
50%MG 25%RG 2.5%geno 50 0.0147066705148745 0.00786557083985287 0.00111235969575263 0.00223537049936509 Inbreeding
50%MG 25%RG 5%geno 50 0.0142333347835863 0.00632146072272774 0.00089398954880904 0.00179653925953899 Inbreeding
50%MG 25%RG 10%geno 50 0.0129964393881016 0.00497151377384708 0.000703078220449919 0.00141288858158105 Inbreeding
50%MG 25%RG 20%geno 50 0.0112589739147414 0.00379167941791154 0.000536224445698142 0.00107758336761834 Inbreeding
50%MG 50%RG 2.5%geno 50 0.0147063321413138 0.00557789620308752 0.000788833645991577 0.00158522056119905 Inbreeding
50%MG 50%RG 5%geno 50 0.0140394648662049 0.00724482014031677 0.00102457228993897 0.00205895510251016 Inbreeding
50%MG 50%RG 10%geno 50 0.0132679489160636 0.00531251084046505 0.000751302488083977 0.00150979887564715 Inbreeding
50%MG 50%RG 20%geno 50 0.0115136918212718 0.00440721384875848 0.000623274159719276 0.00125251631731439 Inbreeding
50%MG 75%RG 2.5%geno 50 0.0153320092698155 0.00697379403443391 0.000986243410469301 0.001981930335461 Inbreeding
50%MG 75%RG 5%geno 50 0.0149480304156483 0.00809039424547619 0.00114415452668977 0.00229926460428508 Inbreeding
50%MG 75%RG 10%geno 50 0.0121801542670719 0.00464559708609324 0.0006569866404474 0.00132026408376783 Inbreeding
50%MG 75%RG 20%geno 50 0.0112416290500341 0.00378797101393832 0.000535699998178773 0.00107652945087024 Inbreeding
50%MG 100%RG 2.5%geno 50 0.0179249833543647 0.00814527312459559 0.00115191557220362 0.00231486100916395 Inbreeding
50%MG 100%RG 5%geno 50 0.0171920479560255 0.00685228757478118 0.000969059802153619 0.00194739858170527 Inbreeding
50%MG 100%RG 10%geno 50 0.0167641319496712 0.00893901325219653 0.00126416737754892 0.00254043945750891 Inbreeding
50%MG 100%RG 20%geno 50 0.0149180800489384 0.00570096087396157 0.000806237618651482 0.00162019515368407 Inbreeding
75%MG 0%RG 2.5%geno 50 0.0162397490834545 0.00724508399031845 0.00102460960396405 0.00205903008785096 Inbreeding
75%MG 0%RG 5%geno 50 0.0142495355548634 0.00464687702194552 0.000657167650711525 0.00132062783751228 Inbreeding
75%MG 0%RG 10%geno 50 0.0152651065787658 0.00498518594548493 0.000705011757505653 0.00141677416976832 Inbreeding
75%MG 0%RG 20%geno 50 0.0144391717977044 0.00654121718460941 0.000925067805690257 0.00185899335498062 Inbreeding
75%MG 25%RG 2.5%geno 50 0.0141938484158535 0.0072076907014119 0.00101932139433272 0.00204840303272707 Inbreeding
75%MG 25%RG 5%geno 50 0.0140850203762209 0.00549054181322458 0.000776479869703877 0.00156039471828625 Inbreeding
75%MG 25%RG 10%geno 50 0.0142334740892536 0.00497288269544935 0.000703271815199495 0.00141327762479584 Inbreeding
75%MG 25%RG 20%geno 50 0.0132997385166637 0.00482745452199705 0.000682705165674755 0.0013719473952002 Inbreeding
75%MG 50%RG 2.5%geno 50 0.012888835596731 0.00499718846207326 0.000706709169679835 0.00142018524724076 Inbreeding
75%MG 50%RG 5%geno 50 0.0123694355622323 0.00556858763748119 0.000787517216018905 0.00158257509612455 Inbreeding
75%MG 50%RG 10%geno 50 0.0142580883366889 0.00603755121203606 0.000853838680758351 0.00171585306935508 Inbreeding
75%MG 50%RG 20%geno 50 0.01321545425955 0.00517212928872607 0.000731449538646351 0.00146990288007331 Inbreeding
75%MG 75%RG 2.5%geno 50 0.0154800176872747 0.00732777263541106 0.00103630354429848 0.00208252994077148 Inbreeding
75%MG 75%RG 5%geno 50 0.013604520848842 0.00678205196218409 0.00095912698656398 0.00192743784146136 Inbreeding
75%MG 75%RG 10%geno 50 0.0134693023704591 0.00806365912665002 0.0011403736099262 0.00229166656758338 Inbreeding
75%MG 75%RG 20%geno 50 0.013785510864698 0.00438770491969538 0.000620515180512436 0.00124697194102057 Inbreeding
75%MG 100%RG 2.5%geno 50 0.0191494940734997 0.0087974918870055 0.00124415323414705 0.00250021953053616 Inbreeding
75%MG 100%RG 5%geno 50 0.018218848234482 0.0085911565540009 0.00121497301151386 0.00244157967771859 Inbreeding
75%MG 100%RG 10%geno 50 0.0172721261549154 0.00726296890947322 0.00102713891348712 0.00206411292563554 Inbreeding
75%MG 100%RG 20%geno 50 0.0146125030391824 0.00747857431456253 0.00105763012228694 0.00212538730378981 Inbreeding
100%MG 0%RG 2.5%geno 50 0.0159029348283866 0.00800031010079288 0.00113141470477318 0.00227366297363606 Inbreeding
100%MG 0%RG 5%geno 50 0.0152714709768819 0.00656146610140334 0.000927931434965592 0.00186474803346066 Inbreeding
100%MG 0%RG 10%geno 50 0.0175062679169216 0.00751340544071856 0.0010625559873872 0.00213528620031672 Inbreeding
100%MG 0%RG 20%geno 50 0.0158314983457577 0.00485325578997925 0.000686354015985441 0.00137928003442855 Inbreeding
100%MG 25%RG 2.5%geno 50 0.0162172058314643 0.0103664503862406 0.00146603747298893 0.00294611260242207 Inbreeding
100%MG 25%RG 5%geno 50 0.014608824552777 0.00669555429709036 0.000946894369455065 0.001902855477034 Inbreeding
100%MG 25%RG 10%geno 50 0.0142136601695664 0.00488683066484721 0.000691102220324765 0.00138882190828968 Inbreeding
100%MG 25%RG 20%geno 50 0.0150914355149217 0.00685163975999924 0.000968968187308567 0.0019472144747813 Inbreeding
100%MG 50%RG 2.5%geno 50 0.0137153087389386 0.00647202374583954 0.000915282375736699 0.00183932879726129 Inbreeding
100%MG 50%RG 5%geno 50 0.0124754048182396 0.00575831019562314 0.000814348037500152 0.0016364936505651 Inbreeding
100%MG 50%RG 10%geno 50 0.0143586617913758 0.00545342628917913 0.00077123094195591 0.00154984660306246 Inbreeding
100%MG 50%RG 20%geno 50 0.0151997992565335 0.00630560146362844 0.000891746710878298 0.00179203210797247 Inbreeding
100%MG 75%RG 2.5%geno 50 0.0150051283397397 0.0064355004115431 0.000910117196266188 0.00182894898050202 Inbreeding
100%MG 75%RG 5%geno 50 0.0149614788383055 0.00751225591238845 0.00106239341953172 0.00213495950798 Inbreeding
100%MG 75%RG 10%geno 50 0.0140929715505782 0.00479788202219044 0.000678522982644778 0.00136354298374602 Inbreeding
100%MG 75%RG 20%geno 50 0.013600495498305 0.00693585250012277 0.000980877667229295 0.00197114747071709 Inbreeding
100%MG 100%RG 2.5%geno 50 0.0166155304772075 0.00780575029939064 0.00110389979378961 0.00221836968987167 Inbreeding
100%MG 100%RG 5%geno 50 0.0198879061082998 0.00840360220039901 0.00118844882045927 0.0023882773201904 Inbreeding
100%MG 100%RG 10%geno 50 0.0158576284673149 0.00735147820508565 0.00103965601811223 0.00208926698913073 Inbreeding
100%MG 100%RG 20%geno 50 0.0128512697524484 0.00451546221904852 0.000638582791056173 0.00128328016376336 Inbreeding
